,lon,lat,locality,year,month,kingdom,class,family,genus,species,new,state,country
23818,-8.7428,41.31,Mindelo,2007,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis,"41.31,-8.7428",Norte,Portugal
23819,-8.7428,41.31,Mindelo,2007,3.0,Chromista,Phaeophyceae,Sargassaceae,Bifurcaria,Bifurcaria bifurcata,"41.31,-8.7428",Norte,Portugal
23820,-8.7428,41.31,Mindelo,2007,3.0,Plantae,Ulvophyceae,Codiaceae,Codium,Codium tomentosum,"41.31,-8.7428",Norte,Portugal
23828,-8.7335,41.2913,Azurara,2007,3.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum,"41.2913,-8.7335",Norte,Portugal
23838,-8.7335,41.2913,Azurara,2007,3.0,Chromista,Phaeophyceae,Sargassaceae,Bifurcaria,Bifurcaria bifurcata,"41.2913,-8.7335",Norte,Portugal
23839,-8.7335,41.2913,Azurara,2007,3.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum,"41.2913,-8.7335",Norte,Portugal
23840,-8.7335,41.2913,Azurara,2007,3.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum,"41.2913,-8.7335",Norte,Portugal
23841,-8.7335,41.2913,Azurara,2007,3.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata,"41.2913,-8.7335",Norte,Portugal
23842,-8.7335,41.2913,Azurara,2007,3.0,Chromista,Phaeophyceae,Sargassaceae,Bifurcaria,Bifurcaria bifurcata,"41.2913,-8.7335",Norte,Portugal
23843,-8.7335,41.2913,Azurara,2007,3.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata,"41.2913,-8.7335",Norte,Portugal
23844,-8.7335,41.2913,Azurara,2007,3.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata,"41.2913,-8.7335",Norte,Portugal
23849,-8.6558,41.0505,Arcozelo,2007,3.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum,"41.0505,-8.6558",Norte,Portugal
23850,-8.6558,41.0505,Arcozelo,2007,3.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum,"41.0505,-8.6558",Norte,Portugal
23855,-8.7335,41.2913,Azurara,2007,3.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum,"41.2913,-8.7335",Norte,Portugal
23856,-8.7335,41.2913,Azurara,2007,3.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata,"41.2913,-8.7335",Norte,Portugal
23865,-66.74,45.06,Blacks Harbour,2007,3.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata,"45.06,-66.74",New Brunswick / Nouveau-Brunswick,Canada
23919,-5.5538,54.3722,Strangford,2007,3.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria hyperborea,"54.3722,-5.5538",Northern Ireland,United Kingdom
23972,0.9332,51.7737,West Mersea,2008,1.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum,"51.7737,0.9332",England,United Kingdom
23973,1.1407,51.7803,Tendring,2008,1.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum,"51.7803,1.1407",England,United Kingdom
23974,-1.4089,49.7021,Cosqueville,2008,1.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata,"49.7021,-1.4089",Normandie,France
23975,-1.4089,49.7021,Cosqueville,2008,1.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata,"49.7021,-1.4089",Normandie,France
23976,-1.4593,49.6961,Fermanville,2008,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"49.6961,-1.4593",Normandie,France
23977,-1.4089,49.7021,Cosqueville,2008,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"49.7021,-1.4089",Normandie,France
23978,-1.4089,49.7021,Cosqueville,2008,1.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum,"49.7021,-1.4089",Normandie,France
23979,-1.4593,49.6961,Fermanville,2008,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis,"49.6961,-1.4593",Normandie,France
23980,-1.4593,49.6961,Fermanville,2008,1.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata,"49.6961,-1.4593",Normandie,France
23981,-1.9307,49.7214,Saint-Germain-des-Vaux,2008,1.0,Chromista,Phaeophyceae,Sargassaceae,Bifurcaria,Bifurcaria bifurcata,"49.7214,-1.9307",Normandie,France
23982,-1.9307,49.7214,Saint-Germain-des-Vaux,2008,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"49.7214,-1.9307",Normandie,France
23983,-1.4089,49.7021,Cosqueville,2008,1.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata,"49.7021,-1.4089",Normandie,France
23984,-1.4089,49.7021,Cosqueville,2008,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis,"49.7021,-1.4089",Normandie,France
23985,-1.4089,49.7021,Cosqueville,2008,1.0,Plantae,Ulvophyceae,Codiaceae,Codium,Codium tomentosum,"49.7021,-1.4089",Normandie,France
23986,-1.9307,49.7214,Saint-Germain-des-Vaux,2008,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"49.7214,-1.9307",Normandie,France
23987,-1.4089,49.7021,Cosqueville,2008,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"49.7021,-1.4089",Normandie,France
23988,-1.9307,49.7214,Saint-Germain-des-Vaux,2008,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis,"49.7214,-1.9307",Normandie,France
23989,-1.9307,49.7214,Saint-Germain-des-Vaux,2008,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"49.7214,-1.9307",Normandie,France
23990,-1.266,49.5866,Saint-Vaast-la-Hougue,2008,1.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum,"49.5866,-1.266",Normandie,France
23991,-1.3672,49.7126,Cosqueville,2008,1.0,Chromista,Phaeophyceae,Sargassaceae,Bifurcaria,Bifurcaria bifurcata,"49.7126,-1.3672",Normandie,France
23992,-1.3672,49.7126,Cosqueville,2008,1.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata,"49.7126,-1.3672",Normandie,France
23993,-1.3672,49.7126,Cosqueville,2008,1.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata,"49.7126,-1.3672",Normandie,France
23994,-0.385,49.3332,Saint-Aubin-sur-Mer,2008,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"49.3332,-0.385",Normandie,France
23995,-1.3672,49.7126,Cosqueville,2008,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis,"49.7126,-1.3672",Normandie,France
23996,-1.3672,49.7126,Cosqueville,2008,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"49.7126,-1.3672",Normandie,France
23997,-1.9307,49.7214,Saint-Germain-des-Vaux,2008,1.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata,"49.7214,-1.9307",Normandie,France
23998,-1.8531,49.6565,Beaumont-Hague,2008,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"49.6565,-1.8531",Normandie,France
23999,-1.4089,49.7021,Cosqueville,2008,1.0,Chromista,Phaeophyceae,Sargassaceae,Bifurcaria,Bifurcaria bifurcata,"49.7021,-1.4089",Normandie,France
24000,-1.4089,49.7021,Cosqueville,2008,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"49.7021,-1.4089",Normandie,France
24001,-1.4593,49.6961,Fermanville,2008,1.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata,"49.6961,-1.4593",Normandie,France
24002,-1.4089,49.7021,Cosqueville,2008,1.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata,"49.7021,-1.4089",Normandie,France
24003,-1.4089,49.7021,Cosqueville,2008,1.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria hyperborea,"49.7021,-1.4089",Normandie,France
24004,-1.9307,49.7214,Saint-Germain-des-Vaux,2008,1.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata,"49.7214,-1.9307",Normandie,France
24005,-1.4089,49.7021,Cosqueville,2008,1.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum,"49.7021,-1.4089",Normandie,France
24006,-1.4593,49.6961,Fermanville,2008,1.0,Chromista,Phaeophyceae,Sargassaceae,Bifurcaria,Bifurcaria bifurcata,"49.6961,-1.4593",Normandie,France
24007,-1.4593,49.6961,Fermanville,2008,1.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata,"49.6961,-1.4593",Normandie,France
24008,-1.9307,49.7214,Saint-Germain-des-Vaux,2008,1.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata,"49.7214,-1.9307",Normandie,France
24009,-1.3672,49.7126,Cosqueville,2008,1.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum,"49.7126,-1.3672",Normandie,France
24010,-0.385,49.3332,Saint-Aubin-sur-Mer,2008,1.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum,"49.3332,-0.385",Normandie,France
24011,-1.8531,49.6565,Beaumont-Hague,2008,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis,"49.6565,-1.8531",Normandie,France
24012,-1.3672,49.7126,Cosqueville,2008,1.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata,"49.7126,-1.3672",Normandie,France
24013,-1.8531,49.6565,Beaumont-Hague,2008,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"49.6565,-1.8531",Normandie,France
24014,-1.3672,49.7126,Cosqueville,2008,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"49.7126,-1.3672",Normandie,France
24015,-1.3672,49.7126,Cosqueville,2008,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"49.7126,-1.3672",Normandie,France
24016,-1.3672,49.7126,Cosqueville,2008,1.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum,"49.7126,-1.3672",Normandie,France
24017,-1.3672,49.7126,Cosqueville,2008,1.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa,"49.7126,-1.3672",Normandie,France
24044,-71.6,41.36,Green Hill,2008,2.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"41.36,-71.6",Rhode Island,United States
24045,-2.1894,48.6248,Saint-Jacut-de-la-Mer,2008,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"48.6248,-2.1894",Bretagne,France
24046,-2.1894,48.6248,Saint-Jacut-de-la-Mer,2008,2.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum,"48.6248,-2.1894",Bretagne,France
24047,-2.1894,48.6248,Saint-Jacut-de-la-Mer,2008,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"48.6248,-2.1894",Bretagne,France
24051,-5.5514,57.3581,Stromeferry,2008,2.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria hyperborea,"57.3581,-5.5514",Scotland,United Kingdom
24058,-4.126,50.3203,Heybrook Bay,2008,2.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria hyperborea,"50.3203,-4.126",England,United Kingdom
24059,-4.1271,50.3367,Heybrook Bay,2008,2.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria hyperborea,"50.3367,-4.1271",England,United Kingdom
24061,-4.1271,50.3367,Heybrook Bay,2008,2.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata,"50.3367,-4.1271",England,United Kingdom
24102,-8.7335,41.2913,Azurara,2008,3.0,Chromista,Phaeophyceae,Sargassaceae,Bifurcaria,Bifurcaria bifurcata,"41.2913,-8.7335",Norte,Portugal
24108,-8.7335,41.2913,Azurara,2008,3.0,Chromista,Phaeophyceae,Sargassaceae,Bifurcaria,Bifurcaria bifurcata,"41.2913,-8.7335",Norte,Portugal
24109,-8.7335,41.2913,Azurara,2008,3.0,Chromista,Phaeophyceae,Sargassaceae,Bifurcaria,Bifurcaria bifurcata,"41.2913,-8.7335",Norte,Portugal
24110,-8.7335,41.2913,Azurara,2008,3.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata,"41.2913,-8.7335",Norte,Portugal
24111,-8.7335,41.2913,Azurara,2008,3.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata,"41.2913,-8.7335",Norte,Portugal
24123,-8.8342,41.68,Darque,2008,3.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum,"41.68,-8.8342",Norte,Portugal
24124,-8.8342,41.68,Darque,2008,3.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata,"41.68,-8.8342",Norte,Portugal
24125,-8.7335,41.2913,Azurara,2008,3.0,Chromista,Phaeophyceae,Sargassaceae,Bifurcaria,Bifurcaria bifurcata,"41.2913,-8.7335",Norte,Portugal
24129,-8.8342,41.68,Darque,2008,3.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata,"41.68,-8.8342",Norte,Portugal
24130,-8.8342,41.68,Darque,2008,3.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata,"41.68,-8.8342",Norte,Portugal
24135,-8.7335,41.2913,Azurara,2008,3.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata,"41.2913,-8.7335",Norte,Portugal
24136,-8.7335,41.2913,Azurara,2008,3.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum,"41.2913,-8.7335",Norte,Portugal
24137,-8.8342,41.68,Darque,2008,3.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata,"41.68,-8.8342",Norte,Portugal
24138,-8.8342,41.68,Darque,2008,3.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata,"41.68,-8.8342",Norte,Portugal
24139,-8.8342,41.68,Darque,2008,3.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata,"41.68,-8.8342",Norte,Portugal
24140,-8.8342,41.68,Darque,2008,3.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum,"41.68,-8.8342",Norte,Portugal
24141,-8.8342,41.68,Darque,2008,3.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum,"41.68,-8.8342",Norte,Portugal
24146,-8.7335,41.2913,Azurara,2008,3.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum,"41.2913,-8.7335",Norte,Portugal
24147,-8.7335,41.2913,Azurara,2008,3.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata,"41.2913,-8.7335",Norte,Portugal
24148,-8.7335,41.2913,Azurara,2008,3.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata,"41.2913,-8.7335",Norte,Portugal
24150,-8.8342,41.68,Darque,2008,3.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum,"41.68,-8.8342",Norte,Portugal
24151,-8.8342,41.68,Darque,2008,3.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata,"41.68,-8.8342",Norte,Portugal
24152,-8.8342,41.68,Darque,2008,3.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum,"41.68,-8.8342",Norte,Portugal
24153,-8.8342,41.68,Darque,2008,3.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum,"41.68,-8.8342",Norte,Portugal
24154,-8.8342,41.68,Darque,2008,3.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum,"41.68,-8.8342",Norte,Portugal
24155,-8.8342,41.68,Darque,2008,3.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata,"41.68,-8.8342",Norte,Portugal
24157,-8.7335,41.2913,Azurara,2008,3.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata,"41.2913,-8.7335",Norte,Portugal
24160,-3.5384,48.8143,Landrellec,2008,3.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata,"48.8143,-3.5384",Bretagne,France
24161,-3.5384,48.8143,Landrellec,2008,3.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum,"48.8143,-3.5384",Bretagne,France
24162,-3.5384,48.8143,Landrellec,2008,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"48.8143,-3.5384",Bretagne,France
24163,-3.5384,48.8143,Landrellec,2008,3.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata,"48.8143,-3.5384",Bretagne,France
24164,-3.5384,48.8143,Landrellec,2008,3.0,Chromista,Phaeophyceae,Sargassaceae,Bifurcaria,Bifurcaria bifurcata,"48.8143,-3.5384",Bretagne,France
24168,0.742,51.4104,Rushenden,2008,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"51.4104,0.742",England,United Kingdom
24171,0.7419,51.4105,Rushenden,2008,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"51.4105,0.7419",England,United Kingdom
24172,0.742,51.4104,Rushenden,2008,3.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum,"51.4104,0.742",England,United Kingdom
24175,0.7419,51.4105,Rushenden,2008,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis,"51.4105,0.7419",England,United Kingdom
24179,0.7389,51.4097,Rushenden,2008,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"51.4097,0.7389",England,United Kingdom
24182,-3.9787,51.5665,Mumbles,2008,3.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum,"51.5665,-3.9787",Cymru / Wales,United Kingdom
24186,-3.607,50.319,Stoke Fleming,2008,3.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria hyperborea,"50.319,-3.607",England,United Kingdom
24187,-3.607,50.319,Stoke Fleming,2008,3.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria hyperborea,"50.319,-3.607",England,United Kingdom
24188,-3.607,50.319,Stoke Fleming,2008,3.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria hyperborea,"50.319,-3.607",England,United Kingdom
24189,-3.607,50.319,Stoke Fleming,2008,3.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria hyperborea,"50.319,-3.607",England,United Kingdom
24192,-5.1108,50.1036,Mawnan Smith,2008,3.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"50.1036,-5.1108",England,United Kingdom
24193,-3.607,50.319,Stoke Fleming,2008,3.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata,"50.319,-3.607",England,United Kingdom
24195,-3.607,50.319,Stoke Fleming,2008,3.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria hyperborea,"50.319,-3.607",England,United Kingdom
24196,-5.7792,56.5328,Lochaline,2008,3.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria hyperborea,"56.5328,-5.7792",Scotland,United Kingdom
24198,-3.9787,51.5656,Mumbles,2008,3.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum,"51.5656,-3.9787",Cymru / Wales,United Kingdom
24202,-4.5967,53.286,Bae Trearddur,2008,3.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum,"53.286,-4.5967",Cymru / Wales,United Kingdom
24203,-4.5967,53.286,Bae Trearddur,2008,3.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata,"53.286,-4.5967",Cymru / Wales,United Kingdom
24204,-4.5967,53.286,Bae Trearddur,2008,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"53.286,-4.5967",Cymru / Wales,United Kingdom
24205,-4.5967,53.286,Bae Trearddur,2008,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis,"53.286,-4.5967",Cymru / Wales,United Kingdom
24206,-4.5967,53.286,Bae Trearddur,2008,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"53.286,-4.5967",Cymru / Wales,United Kingdom
24208,0.6015,51.5123,Leigh Beck,2008,4.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"51.5123,0.6015",England,United Kingdom
24215,-8.6558,41.0505,Arcozelo,2008,4.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum,"41.0505,-8.6558",Norte,Portugal
24223,-3.5384,48.8143,Landrellec,2008,4.0,Chromista,Phaeophyceae,Sargassaceae,Bifurcaria,Bifurcaria bifurcata,"48.8143,-3.5384",Bretagne,France
24224,-2.9576,48.7641,Plouézec,2008,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"48.7641,-2.9576",Bretagne,France
24225,-3.5384,48.8143,Landrellec,2008,4.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria hyperborea,"48.8143,-3.5384",Bretagne,France
24226,-2.9576,48.7641,Plouézec,2008,4.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata,"48.7641,-2.9576",Bretagne,France
24227,-2.9576,48.7641,Plouézec,2008,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis,"48.7641,-2.9576",Bretagne,France
24228,-3.5384,48.8143,Landrellec,2008,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"48.8143,-3.5384",Bretagne,France
24249,-4.9337,56.2677,Cairndow,2009,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"56.2677,-4.9337",Scotland,United Kingdom
24251,-5.2441,56.6755,Kentallen,2009,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"56.6755,-5.2441",Scotland,United Kingdom
24254,-5.4588,55.5924,Carradale,2009,1.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria hyperborea,"55.5924,-5.4588",Scotland,United Kingdom
24255,-4.9337,56.2677,Cairndow,2009,1.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum,"56.2677,-4.9337",Scotland,United Kingdom
24256,-3.8408,58.0177,Brora,2009,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"58.0177,-3.8408",Scotland,United Kingdom
24257,-4.0028,57.933,Embo,2009,1.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata,"57.933,-4.0028",Scotland,United Kingdom
24258,-4.0028,57.933,Embo,2009,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis,"57.933,-4.0028",Scotland,United Kingdom
24264,-3.0743,48.8831,Pleubian,2009,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis,"48.8831,-3.0743",Bretagne,France
24269,3.3573,51.3681,Knokke,2009,2.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum,"51.3681,3.3573",West-Vlaanderen,België / Belgique / Belgien
24270,3.2264,51.3258,Zeebrugge,2009,2.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum,"51.3258,3.2264",West-Vlaanderen,België / Belgique / Belgien
24286,-3.5384,48.8143,Landrellec,2009,2.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata,"48.8143,-3.5384",Bretagne,France
24287,-3.5384,48.8143,Landrellec,2009,2.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa,"48.8143,-3.5384",Bretagne,France
24303,1.38,51.1421,St. Margaret's at Cliffe,2009,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"51.1421,1.38",England,United Kingdom
24307,1.3804,51.142,St. Margaret's at Cliffe,2009,2.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata,"51.142,1.3804",England,United Kingdom
24310,1.3805,51.142,St. Margaret's at Cliffe,2009,2.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata,"51.142,1.3805",England,United Kingdom
24314,1.3802,51.142,St. Margaret's at Cliffe,2009,2.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"51.142,1.3802",England,United Kingdom
24319,1.3804,51.142,St. Margaret's at Cliffe,2009,2.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata,"51.142,1.3804",England,United Kingdom
24320,1.3805,51.142,St. Margaret's at Cliffe,2009,2.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"51.142,1.3805",England,United Kingdom
24326,1.3802,51.142,St. Margaret's at Cliffe,2009,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"51.142,1.3802",England,United Kingdom
24332,1.38,51.1421,St. Margaret's at Cliffe,2009,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"51.1421,1.38",England,United Kingdom
24339,1.3805,51.142,St. Margaret's at Cliffe,2009,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"51.142,1.3805",England,United Kingdom
24345,1.3805,51.1424,St. Margaret's at Cliffe,2009,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"51.1424,1.3805",England,United Kingdom
24346,1.3806,51.1419,St. Margaret's at Cliffe,2009,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"51.1419,1.3806",England,United Kingdom
24361,1.3802,51.142,St. Margaret's at Cliffe,2009,2.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata,"51.142,1.3802",England,United Kingdom
24366,1.3804,51.142,St. Margaret's at Cliffe,2009,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"51.142,1.3804",England,United Kingdom
24370,1.38,51.1421,St. Margaret's at Cliffe,2009,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"51.1421,1.38",England,United Kingdom
24372,1.3806,51.1419,St. Margaret's at Cliffe,2009,2.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata,"51.1419,1.3806",England,United Kingdom
24376,1.3812,51.286,Sandwich Bay,2009,2.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum,"51.286,1.3812",England,United Kingdom
